time_ms,missed_ticks,min_cell_mV,max_cell_mV,max_temp_dC,soc_min_x10,soc_max_x10,cell_valid,temp_valid,soc_min_valid,soc_max_valid,override,init_source,D_table,D_factor,D_final,R_table,R_factor,R_final,C_table,C_factor,C_final,mode,vlow,vhigh,thigh,tlow,inputs_valid
5010.1,0,3645,3755,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5020.1,0,3645,3755,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5030.1,0,3645,3755,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5040.1,0,3645,3755,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5050.1,0,3645,3755,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5060.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5070.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5080.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5090.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5100.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5110.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5120.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5130.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5140.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5150.1,0,3632,3750,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5160.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5170.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5180.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5190.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5200.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5210.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5220.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5230.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5240.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5250.1,0,3632,3750,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5260.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5270.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5280.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5290.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5300.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5310.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5320.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5330.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5340.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5350.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5360.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5370.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5380.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5390.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5400.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5410.2,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5420.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5430.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5440.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5450.1,0,3631,3766,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5460.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5470.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5480.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5490.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5500.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5510.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5520.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5530.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5540.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5550.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5560.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5570.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5580.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5590.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5600.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5610.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5620.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5630.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5640.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5650.1,0,3637,3748,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5660.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5670.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5680.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5690.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5700.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5710.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5720.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5730.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5740.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5750.1,0,3630,3757,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
5760.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5770.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5780.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5790.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5800.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5810.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5820.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5830.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5840.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5850.1,0,3630,3757,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5860.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5870.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5880.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5890.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5900.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5910.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5920.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5930.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5940.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5950.1,0,3636,3766,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
5960.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5970.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5980.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
5990.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6000.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6010.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6020.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6030.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6040.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6050.1,0,3636,3766,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6060.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6070.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6080.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6090.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6100.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6110.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6120.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6130.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6140.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6150.1,0,3643,3769,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6160.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6170.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6180.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6190.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6200.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6210.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6220.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6230.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6240.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6250.1,0,3643,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6260.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6270.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6280.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6290.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6300.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6310.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6320.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6330.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6340.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6350.1,0,3633,3768,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6360.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6370.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6380.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6390.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6400.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6410.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6420.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6430.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6440.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6450.1,0,3633,3768,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6460.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6470.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6480.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6490.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6500.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6510.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6520.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6530.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6540.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6550.1,0,3638,3767,285,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
6560.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6570.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6580.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6590.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6600.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6610.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6620.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6630.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6640.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6650.1,0,3638,3767,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6660.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6670.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6680.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6690.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6700.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6710.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6720.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6730.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6740.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6750.1,0,3663,3767,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6760.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6770.2,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6780.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6790.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6800.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6810.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6820.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6830.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6840.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6850.1,0,3663,3767,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
6860.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6870.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6880.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6890.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6900.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6910.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6920.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6930.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6940.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6950.1,0,3626,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
6960.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6970.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6980.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
6990.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7000.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7010.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7020.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7030.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7040.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7050.1,0,3626,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
7060.1,0,3631,3771,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
7070.1,0,3631,3771,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
7080.1,0,3631,3771,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
7090.1,0,3631,3771,280,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
